41073,61967,50057,50331,,,,43030340,44488654,43987645,43459813,
115565,114979,118756,112387,,,,,,,,
114051,114234,114848,113657,,,,,,,,
113407,112297,113873,113425,,,,,,,,
113176,112248,113262,113732,,,,,,,,
113270,113066,113769,112830,,,,,,,,
133033,151788,141399,139978,,,,,,,,
117107,116086,116427,114291,,,,,,,,
112786,112852,113683,113306,,,,,,,,
113354,112998,113083,112681,,,,,,,,
113480,113411,113401,111805,,,,,,,,
111591,113736,113269,112750,,,,,,,,
33406,60842,39592,39358,,,,,,,,
25591,23111,25483,20935,,,,,,,,
22745,22028,22735,21919,,,,,,,,
23102,22634,21480,20962,,,,,,,,
22705,22329,21237,21624,,,,,,,,
22330,21783,21714,21459,,,,,,,,
33737,58857,37866,38540,,,,,,,,
25495,24020,24031,21077,,,,,,,,
23924,22747,22439,21821,,,,,,,,
22376,22328,22194,22015,,,,,,,,
21637,21637,21973,21972,,,,,,,,
22297,21350,21249,21996,,,,,,,,
33790,60910,39029,38006,,,,,,,,
24641,24459,24666,22686,,,,,,,,
22533,22230,22857,22533,,,,,,,,
21201,23034,22546,21607,,,,,,,,
21043,20486,21397,22159,,,,,,,,
22434,20575,21409,21327,,,,,,,,
33486,60783,38177,38557,,,,,,,,
24618,23246,25263,21989,,,,,,,,
23451,22434,22367,21932,,,,,,,,
21662,22282,22320,22648,,,,,,,,
21062,22526,21612,21667,,,,,,,,
21202,21872,22555,21147,,,,,,,,
35297,62721,38364,37940,,,,,,,,
23983,24306,23951,21398,,,,,,,,
22660,20825,22408,21264,,,,,,,,
21592,22057,21683,22233,,,,,,,,
22361,21797,21547,22534,,,,,,,,
21419,21213,21199,21549,,,,,,,,
39535,67244,43380,42975,,,,,,,,
30344,27314,29057,27213,,,,,,,,
27504,26928,27339,27028,,,,,,,,
26601,26278,27297,26112,,,,,,,,
26518,26293,27292,26792,,,,,,,,
27168,26103,25591,26616,,,,,,,,
39850,66853,42165,42645,,,,,,,,
29043,28232,29670,26145,,,,,,,,
27358,26596,27342,27313,,,,,,,,
26799,25941,27084,26034,,,,,,,,
27222,27312,27435,26668,,,,,,,,
26046,26209,27081,26501,,,,,,,,
39432,63931,43777,42972,,,,,,,,
28879,27650,30060,26638,,,,,,,,
29351,25537,27864,26638,,,,,,,,
26587,26673,26972,26937,,,,,,,,
26612,26275,27549,26607,,,,,,,,
26812,27219,26071,26384,,,,,,,,
38294,64337,44607,43456,,,,,,,,
30937,28542,29170,26436,,,,,,,,
28523,27175,27703,26749,,,,,,,,
26330,27363,26526,26144,,,,,,,,
26637,26514,26027,26521,,,,,,,,
26522,27297,26611,26966,,,,,,,,
38377,66485,42323,42564,,,,,,,,
30627,27993,29023,27311,,,,,,,,
27593,27075,26572,26880,,,,,,,,
27526,26617,27301,26491,,,,,,,,
27208,27021,26604,25961,,,,,,,,
26784,25806,27388,27418,,,,,,,,
42754,72925,47867,47966,,,,,,,,
35386,33302,34613,32740,,,,,,,,
32205,30649,32357,31147,,,,,,,,
31804,32331,31929,30582,,,,,,,,
31739,32210,31627,31215,,,,,,,,
30884,31100,31538,31164,,,,,,,,
44356,68750,49479,48187,,,,,,,,
33948,33341,32819,30559,,,,,,,,
32957,31430,32014,31593,,,,,,,,
31066,31114,31611,31941,,,,,,,,
31282,31314,31891,31714,,,,,,,,
31386,30981,31332,31309,,,,,,,,
44959,71616,47490,48393,,,,,,,,
33615,32554,34505,31267,,,,,,,,
33015,31908,32373,31870,,,,,,,,
31644,32441,31301,30356,,,,,,,,
31990,31743,31080,31917,,,,,,,,
30913,32008,31829,31468,,,,,,,,
45372,70263,49416,49202,,,,,,,,
35323,33428,35123,32149,,,,,,,,
33979,31181,33193,31707,,,,,,,,
31762,31637,31684,31476,,,,,,,,
30135,30687,31300,31866,,,,,,,,
30658,31723,30218,31336,,,,,,,,
44169,68494,48527,49481,,,,,,,,
34533,33956,34446,31009,,,,,,,,
32021,30561,32842,31654,,,,,,,,
31192,31399,30747,30798,,,,,,,,
31725,31818,30651,31195,,,,,,,,
32217,32165,31516,31897,,,,,,,,
50490,77745,53061,53007,,,,,,,,
38537,38670,39819,34998,,,,,,,,
37359,35918,38375,36264,,,,,,,,
36593,36429,35951,34606,,,,,,,,
35754,36525,36874,35665,,,,,,,,
35552,36474,36291,36591,,,,,,,,
49666,75155,52974,52741,,,,,,,,
38487,37615,38748,34982,,,,,,,,
38015,36038,37355,35876,,,,,,,,
36718,35765,34767,36212,,,,,,,,
36123,35884,36045,35955,,,,,,,,
35806,36399,36715,36275,,,,,,,,
48462,77279,53145,52306,,,,,,,,
39301,38449,38678,36757,,,,,,,,
37410,36336,37333,35647,,,,,,,,
37185,36311,36192,35407,,,,,,,,
35293,35372,36318,37176,,,,,,,,
36302,35123,35261,36329,,,,,,,,
50070,75694,52693,52653,,,,,,,,
38743,37430,39777,35741,,,,,,,,
37726,36157,36351,36247,,,,,,,,
37488,36036,35516,35703,,,,,,,,
36354,37390,35453,37013,,,,,,,,
37447,36794,37182,36452,,,,,,,,
49162,75957,52340,55554,,,,,,,,
38812,38390,38838,36930,,,,,,,,
37379,37238,36838,35595,,,,,,,,
37052,36290,36424,36829,,,,,,,,
35879,35885,36004,35055,,,,,,,,
36009,35709,34925,36526,,,,,,,,
54145,81532,58677,58963,,,,,,,,
43822,42267,44791,41397,,,,,,,,
42879,40995,42575,40239,,,,,,,,
41224,42083,42251,40754,,,,,,,,
41378,40935,39970,41149,,,,,,,,
42311,41094,41364,40649,,,,,,,,
55143,80208,57667,57932,,,,,,,,
44704,43122,43973,39974,,,,,,,,
42118,40876,42290,41688,,,,,,,,
41197,40865,42240,41556,,,,,,,,
40717,41269,41382,41393,,,,,,,,
40736,41238,41647,42492,,,,,,,,
54818,79467,56964,58634,,,,,,,,
44700,43878,43472,40334,,,,,,,,
42491,40974,41946,40747,,,,,,,,
40218,40390,41040,42236,,,,,,,,
40464,40914,40995,40950,,,,,,,,
40837,41373,39770,40881,,,,,,,,
53800,82556,56969,58605,,,,,,,,
44225,42506,43868,42450,,,,,,,,
42627,41628,42334,40768,,,,,,,,
40851,40442,40866,39062,,,,,,,,
40877,40255,40949,40270,,,,,,,,
40705,40732,40958,40655,,,,,,,,
55080,78703,56587,58474,,,,,,,,
44482,42647,44886,41086,,,,,,,,
41793,41721,42986,40702,,,,,,,,
40548,41302,41143,42477,,,,,,,,
40948,40486,41465,42289,,,,,,,,
40563,40864,42371,41304,,,,,,,,
58266,83730,62298,61871,,,,,,,,
48174,46939,48934,46568,,,,,,,,
47456,45305,46817,45465,,,,,,,,
45904,46606,44810,46363,,,,,,,,
45793,45210,45676,46721,,,,,,,,
46243,45068,45311,44553,,,,,,,,
60010,84813,61653,61790,,,,,,,,
49208,46870,49066,46015,,,,,,,,
47227,45429,46434,46078,,,,,,,,
45449,46557,46927,44924,,,,,,,,
45069,45962,46532,46263,,,,,,,,
46219,46235,46581,46309,,,,,,,,
57091,85179,63061,63693,,,,,,,,
50315,46778,48831,46700,,,,,,,,
47186,45834,47183,45589,,,,,,,,
45534,45370,46547,45328,,,,,,,,
45642,46322,45620,45631,,,,,,,,
45359,45031,46975,46551,,,,,,,,
59270,83437,62782,64879,,,,,,,,
48327,48216,48767,46101,,,,,,,,
47549,45671,47491,45820,,,,,,,,
45124,45661,46169,45403,,,,,,,,
44702,46103,45708,46128,,,,,,,,
46319,44809,44648,45608,,,,,,,,
58077,83829,61782,63500,,,,,,,,
48975,47711,49066,45738,,,,,,,,
46057,46085,47740,46452,,,,,,,,
45825,45483,46633,45807,,,,,,,,
45441,46498,45572,46249,,,,,,,,
43974,46029,45255,45910,,,,,,,,
62934,92207,68118,66015,,,,,,,,
54076,52794,55085,50625,,,,,,,,
52543,50575,50507,50556,,,,,,,,
51181,50598,50802,51519,,,,,,,,
51104,49387,51182,50639,,,,,,,,
49710,49220,51294,51553,,,,,,,,
65172,90180,66007,68351,,,,,,,,
53439,52746,54459,50089,,,,,,,,
49903,50917,52001,49619,,,,,,,,
49399,50512,50994,51054,,,,,,,,
49918,51145,50098,50499,,,,,,,,
50637,51464,51124,50782,,,,,,,,
65031,89139,67459,67868,,,,,,,,
54307,50891,54701,50382,,,,,,,,
52033,49683,51640,51063,,,,,,,,
51509,51556,50783,49597,,,,,,,,
50087,50695,50427,49616,,,,,,,,
51556,50684,50877,50359,,,,,,,,
64076,89070,67721,67831,,,,,,,,
54834,51754,53226,49553,,,,,,,,
52467,51585,51972,50780,,,,,,,,
51605,50073,50630,49851,,,,,,,,
51050,50107,50175,49972,,,,,,,,
50393,49223,50238,49843,,,,,,,,
63522,89541,68463,67864,,,,,,,,
55334,51272,53268,50772,,,,,,,,
51219,51172,50163,50191,,,,,,,,
51480,49978,50450,50343,,,,,,,,
50613,51150,50467,51464,,,,,,,,
50735,50503,52054,50827,,,,,,,,
68592,94490,70923,72596,,,,,,,,
57944,55612,58290,56003,,,,,,,,
56737,55884,56798,55800,,,,,,,,
56014,55017,55280,55038,,,,,,,,
55983,55172,54722,54672,,,,,,,,
56601,54274,54994,54794,,,,,,,,
68927,91303,70452,73541,,,,,,,,
60040,57320,59117,55406,,,,,,,,
56285,55264,56819,55881,,,,,,,,
56634,54778,54154,54626,,,,,,,,
54946,55211,55867,53873,,,,,,,,
54374,55918,55213,54331,,,,,,,,
69449,93337,72815,71913,,,,,,,,
58759,56483,58561,54837,,,,,,,,
56894,55674,57315,53902,,,,,,,,
55270,56072,56022,54321,,,,,,,,
56472,55526,55819,55021,,,,,,,,
54430,56076,55779,54642,,,,,,,,
69112,91864,71700,72601,,,,,,,,
58362,56066,58755,55822,,,,,,,,
56566,54635,55210,56129,,,,,,,,
56945,54995,57068,55897,,,,,,,,
55892,55734,55272,55894,,,,,,,,
55536,53944,54992,55778,,,,,,,,
69736,96278,74067,72090,,,,,,,,
59740,57738,58220,55638,,,,,,,,
56277,54842,57238,55076,,,,,,,,
54862,55189,56573,54422,,,,,,,,
54213,56032,55422,55038,,,,,,,,
55246,55224,56776,55157,,,,,,,,
73786,99172,78224,76745,,,,,,,,
63363,62098,63475,60261,,,,,,,,
61423,61393,61852,59035,,,,,,,,
61161,60913,60752,59761,,,,,,,,
60409,59430,60600,60118,,,,,,,,
60830,59667,60741,58340,,,,,,,,
73394,100439,77832,77680,,,,,,,,
64100,62726,64647,59754,,,,,,,,
61190,59151,61697,60129,,,,,,,,
59940,59601,60576,59605,,,,,,,,
61343,60441,59890,60847,,,,,,,,
61318,59172,60118,59964,,,,,,,,
73854,98869,76416,77684,,,,,,,,
63780,61729,63714,61601,,,,,,,,
60703,59862,60612,59442,,,,,,,,
59745,60317,61063,59815,,,,,,,,
59972,59606,59685,58753,,,,,,,,
60295,59405,60318,61060,,,,,,,,
73079,98782,77154,77574,,,,,,,,
64417,62656,63774,59200,,,,,,,,
62489,60111,61081,60757,,,,,,,,
60375,59820,59891,60666,,,,,,,,
61300,60899,60075,59778,,,,,,,,
58826,59969,59823,60730,,,,,,,,
74331,98191,76987,78372,,,,,,,,
63560,61726,63732,60213,,,,,,,,
61297,60208,61741,59496,,,,,,,,
60253,61338,59245,60884,,,,,,,,
59684,60552,60306,59098,,,,,,,,
61268,59844,59923,60745,,,,,,,,
78562,104531,81731,82522,,,,,,,,
67732,68710,68557,64962,,,,,,,,
66669,64157,66804,64686,,,,,,,,
66133,64194,65673,64673,,,,,,,,
65905,65415,64364,64139,,,,,,,,
66019,64597,65895,63451,,,,,,,,
79609,104980,82360,82242,,,,,,,,
68372,66637,68813,64970,,,,,,,,
66391,64682,66582,65377,,,,,,,,
65442,64854,64928,66308,,,,,,,,
65037,65265,66982,64116,,,,,,,,
64722,63796,63838,64290,,,,,,,,
78366,104055,82187,82806,,,,,,,,
68033,67810,69220,64803,,,,,,,,
65460,65397,66489,65337,,,,,,,,
64900,64741,65518,63194,,,,,,,,
65509,65024,65994,64885,,,,,,,,
65674,64362,65379,65122,,,,,,,,
79000,105328,80905,83743,,,,,,,,
68842,68058,68981,64652,,,,,,,,
67418,65597,65521,65350,,,,,,,,
65178,64516,65977,64400,,,,,,,,
64387,65599,63833,65076,,,,,,,,
64628,64708,65900,65037,,,,,,,,
78423,103877,82022,82361,,,,,,,,
68681,66821,68378,65556,,,,,,,,
65253,65310,66361,65579,,,,,,,,
65315,65381,66069,65494,,,,,,,,
64902,64358,64618,64552,,,,,,,,
63563,65267,65465,64162,,,,,,,,
82406,106227,86734,86914,,,,,,,,
72983,72064,73082,70056,,,,,,,,
70545,70199,70102,69164,,,,,,,,
69467,67950,69558,69361,,,,,,,,
70656,69583,69378,69850,,,,,,,,
69622,69005,69015,70521,,,,,,,,
83289,109559,86739,87767,,,,,,,,
73023,72772,75099,68711,,,,,,,,
70813,69296,72028,69777,,,,,,,,
68967,69608,69907,70320,,,,,,,,
70888,70171,69196,68646,,,,,,,,
69081,69857,69000,69477,,,,,,,,
81952,110504,86192,87018,,,,,,,,
73370,72827,74111,70180,,,,,,,,
70582,69556,70871,68963,,,,,,,,
69214,69906,69878,69988,,,,,,,,
69413,68883,68929,69215,,,,,,,,
69272,70832,70335,71011,,,,,,,,
82453,108358,87557,88373,,,,,,,,
74570,71784,73502,70930,,,,,,,,
70632,69412,72365,69589,,,,,,,,
71162,69966,68668,69198,,,,,,,,
70638,69938,69642,70870,,,,,,,,
69844,70291,69551,69026,,,,,,,,
83373,109192,87442,86346,,,,,,,,
72806,71845,73370,70294,,,,,,,,
71506,68921,70606,69719,,,,,,,,
69971,69540,70525,68973,,,,,,,,
70550,68351,70268,70803,,,,,,,,
69790,70069,69197,70439,,,,,,,,
89251,112314,90649,91658,,,,,,,,
76575,75315,77561,74103,,,,,,,,
76081,74357,75707,75205,,,,,,,,
74416,75857,75224,75020,,,,,,,,
74592,75148,73595,73865,,,,,,,,
73992,74950,75276,74195,,,,,,,,
87486,114599,89841,90370,,,,,,,,
79087,76078,77509,74180,,,,,,,,
76978,74996,76140,74898,,,,,,,,
75259,74830,74442,73630,,,,,,,,
74918,73887,76391,75505,,,,,,,,
75101,74926,74716,74571,,,,,,,,
87626,111868,91945,90816,,,,,,,,
78518,77017,77912,75314,,,,,,,,
75686,74217,75646,74919,,,,,,,,
74785,72484,74338,72982,,,,,,,,
75867,72841,75438,74135,,,,,,,,
74306,73750,73993,74855,,,,,,,,
87029,113853,91288,92231,,,,,,,,
79679,75919,79058,75459,,,,,,,,
75966,75439,74969,74730,,,,,,,,
74711,75106,74672,74568,,,,,,,,
74918,74435,73449,74545,,,,,,,,
74554,72393,74592,75226,,,,,,,,
86666,111977,91810,91446,,,,,,,,
77639,76233,78079,74765,,,,,,,,
76569,75161,76848,76677,,,,,,,,
75754,75441,74429,74395,,,,,,,,
74403,74211,73815,75071,,,,,,,,
73917,73746,74667,73568,,,,,,,,
91170,117179,95848,96413,,,,,,,,
81118,80936,83353,78854,,,,,,,,
80320,78586,80920,79676,,,,,,,,
78713,79025,80207,79548,,,,,,,,
79944,79840,80071,77933,,,,,,,,
78846,79215,79082,77745,,,,,,,,
90646,117951,96370,94471,,,,,,,,
82965,80477,84133,80264,,,,,,,,
81506,79497,80133,80321,,,,,,,,
79827,77718,79870,78890,,,,,,,,
79291,79588,79679,78065,,,,,,,,
79743,78908,80150,80721,,,,,,,,
92533,118383,97156,95396,,,,,,,,
82689,81529,81707,79908,,,,,,,,
81274,79447,80660,79840,,,,,,,,
79550,79204,80222,79174,,,,,,,,
80331,78622,78513,79797,,,,,,,,
79215,79103,79832,77984,,,,,,,,
92658,118408,95053,95980,,,,,,,,
81426,82209,84271,76448,,,,,,,,
81387,78929,81875,79319,,,,,,,,
80925,80056,78300,80502,,,,,,,,
80542,78225,80246,79505,,,,,,,,
80574,80442,79310,79690,,,,,,,,
92221,116724,96967,96999,,,,,,,,
82636,82368,82154,79119,,,,,,,,
80526,78747,81357,79236,,,,,,,,
80063,79204,79471,79425,,,,,,,,
79353,80132,79426,79467,,,,,,,,
77925,79847,79438,78525,,,,,,,,
97450,122637,99987,100148,,,,,,,,
88436,85999,87711,84884,,,,,,,,
85760,83216,85702,83012,,,,,,,,
85866,84232,83312,83143,,,,,,,,
83742,84995,84206,82349,,,,,,,,
85478,83881,86881,84186,,,,,,,,
96661,122577,99955,101334,,,,,,,,
88323,84683,86827,83994,,,,,,,,
83836,84284,85810,82926,,,,,,,,
84774,82037,84434,84904,,,,,,,,
83840,83340,83448,84857,,,,,,,,
83263,84414,85788,83741,,,,,,,,
95920,123780,100615,99469,,,,,,,,
87792,87048,87784,83074,,,,,,,,
84949,83441,86610,83260,,,,,,,,
83681,83773,84075,85639,,,,,,,,
85801,84013,82808,85514,,,,,,,,
83435,85168,83833,85136,,,,,,,,
97949,122959,100267,101724,,,,,,,,
87651,85528,87891,83681,,,,,,,,
86200,84605,82556,83928,,,,,,,,
84195,84024,84519,83818,,,,,,,,
85487,83672,84088,83496,,,,,,,,
84249,85135,84167,82299,,,,,,,,
97457,126257,101290,100759,,,,,,,,
86499,84943,86954,82615,,,,,,,,
83673,83244,85100,83529,,,,,,,,
84574,85380,84667,83226,,,,,,,,
85903,83677,84062,83692,,,,,,,,
84861,83047,84631,84842,,,,,,,,
101957,126516,105157,105534,,,,,,,,
90667,89690,92594,88980,,,,,,,,
90964,89797,89518,89145,,,,,,,,
88634,86585,89710,90384,,,,,,,,
90410,88801,89078,88241,,,,,,,,
88067,89253,89160,90125,,,,,,,,
101594,128366,104289,105899,,,,,,,,
92920,91162,92533,88330,,,,,,,,
88594,90203,89495,89134,,,,,,,,
89956,88906,88439,88551,,,,,,,,
89036,87642,87657,87458,,,,,,,,
89824,88388,88746,88270,,,,,,,,
100743,127849,106771,105193,,,,,,,,
92139,90882,93179,90669,,,,,,,,
90446,89804,90859,88464,,,,,,,,
89940,86788,89521,87627,,,,,,,,
89668,89542,89798,88181,,,,,,,,
88208,88242,89278,89506,,,,,,,,
100087,126615,107410,106116,,,,,,,,
92459,91523,92518,90016,,,,,,,,
90319,88439,90194,89412,,,,,,,,
90280,87568,88519,88831,,,,,,,,
89154,88916,87622,87612,,,,,,,,
90122,88790,87094,88956,,,,,,,,
102095,126912,105083,105805,,,,,,,,
92657,91496,93378,88239,,,,,,,,
92296,87462,90458,89117,,,,,,,,
87950,88274,88476,90089,,,,,,,,
89663,88343,88916,88423,,,,,,,,
87956,87895,89546,88637,,,,,,,,
106534,134501,111773,110211,,,,,,,,
96985,94586,95999,92835,,,,,,,,
95026,94192,95813,93877,,,,,,,,
94329,94714,94983,93262,,,,,,,,
93380,93361,94150,92253,,,,,,,,
93298,93838,93210,93468,,,,,,,,
106231,132156,110371,109729,,,,,,,,
96968,95169,94422,93890,,,,,,,,
94606,94619,95469,94299,,,,,,,,
93089,93281,94707,93354,,,,,,,,
93115,93540,93547,94819,,,,,,,,
94635,94552,94476,93805,,,,,,,,
106441,131723,110746,110432,,,,,,,,
97754,95938,97439,94674,,,,,,,,
96553,92252,95968,92757,,,,,,,,
94744,93973,94866,93816,,,,,,,,
93563,93068,92674,93146,,,,,,,,
93032,91897,93915,93157,,,,,,,,
106325,130860,111210,111880,,,,,,,,
97605,95699,97764,92883,,,,,,,,
95559,94058,95725,94238,,,,,,,,
93609,94072,94292,94424,,,,,,,,
94346,93097,93284,94782,,,,,,,,
95215,93516,93784,94514,,,,,,,,
106953,133661,110918,109640,,,,,,,,
96474,94825,98226,92610,,,,,,,,
95782,92461,94091,93700,,,,,,,,
94810,92894,95110,94594,,,,,,,,
93788,93862,92506,93593,,,,,,,,
93167,93744,93658,92543,,,,,,,,
111403,138053,114490,115696,,,,,,,,
102289,100631,101780,98701,,,,,,,,
99607,98393,98784,98235,,,,,,,,
100166,96830,98473,98302,,,,,,,,
97493,99334,97905,97490,,,,,,,,
99370,98729,99363,99236,,,,,,,,
110866,137000,115737,114860,,,,,,,,
102717,98966,101636,96937,,,,,,,,
100554,99431,99736,99273,,,,,,,,
99334,98633,97811,98533,,,,,,,,
99765,98433,99563,98548,,,,,,,,
99356,97964,96742,98753,,,,,,,,
111807,137698,114230,115050,,,,,,,,
102352,99309,102013,98932,,,,,,,,
98886,98342,101294,98266,,,,,,,,
99860,97924,97497,100087,,,,,,,,
98781,98554,97768,98271,,,,,,,,
99916,98181,97486,98306,,,,,,,,
112810,138340,115638,114497,,,,,,,,
100143,99765,100737,100003,,,,,,,,
100815,99453,98719,98944,,,,,,,,
99194,99372,99610,98031,,,,,,,,
97668,99651,98015,99412,,,,,,,,
98159,100159,97121,97748,,,,,,,,
110220,136604,114872,115975,,,,,,,,
102021,100458,101575,98595,,,,,,,,
99763,98108,100696,98101,,,,,,,,
97903,97760,99827,98900,,,,,,,,
98630,97613,99031,97614,,,,,,,,
97977,97556,98914,97547,,,,,,,,
115671,140763,119705,119460,,,,,,,,
105611,104452,106929,103255,,,,,,,,
105060,102738,103644,102148,,,,,,,,
101771,103699,104537,102997,,,,,,,,
103392,101900,102093,102439,,,,,,,,
102244,102769,104106,101251,,,,,,,,
115448,141983,119242,119760,,,,,,,,
106454,106262,105220,102948,,,,,,,,
105399,102055,103228,102516,,,,,,,,
103074,104293,103963,103731,,,,,,,,
103350,104592,104946,102125,,,,,,,,
103472,102573,104656,102236,,,,,,,,
116558,143983,118556,119348,,,,,,,,
106547,106066,106443,103047,,,,,,,,
104849,102754,105527,104227,,,,,,,,
103671,101494,102631,103457,,,,,,,,
101852,103167,103280,103875,,,,,,,,
103143,102154,104508,104608,,,,,,,,
116100,141490,119839,119450,,,,,,,,
105928,106378,107514,104907,,,,,,,,
103389,102781,105051,103753,,,,,,,,
103804,103972,103874,103579,,,,,,,,
103526,103795,104661,103354,,,,,,,,
105038,103377,103348,102287,,,,,,,,
115808,141002,120052,118286,,,,,,,,
107290,103918,107516,103905,,,,,,,,
105415,100881,106006,102824,,,,,,,,
102968,103827,103259,103728,,,,,,,,
103500,102815,103379,103458,,,,,,,,
104176,103072,103333,103476,,,,,,,,
120132,147395,124182,124615,,,,,,,,
112306,110651,112051,107621,,,,,,,,
109347,108368,110210,109106,,,,,,,,
110142,105068,108691,106703,,,,,,,,
107754,108331,108364,107467,,,,,,,,
107852,106638,107751,107314,,,,,,,,
121322,146116,124577,124611,,,,,,,,
110867,108067,112308,108939,,,,,,,,
110329,107492,108349,106819,,,,,,,,
108544,107065,108308,107727,,,,,,,,
109016,109077,107509,108563,,,,,,,,
106857,107419,109362,106753,,,,,,,,
121707,145838,124143,124370,,,,,,,,
110863,107784,110985,109310,,,,,,,,
109802,108419,109340,109901,,,,,,,,
108816,107011,107258,108865,,,,,,,,
109423,108185,107467,107323,,,,,,,,
107711,109883,106907,106102,,,,,,,,
120572,147637,124731,124331,,,,,,,,
112498,108876,111578,108124,,,,,,,,
108609,108218,108371,107279,,,,,,,,
107060,109233,107905,108247,,,,,,,,
106989,107965,108450,107206,,,,,,,,
107626,107698,108099,106434,,,,,,,,
121332,146927,124747,124064,,,,,,,,
111652,109397,111811,108943,,,,,,,,
110981,107134,109650,107538,,,,,,,,
107771,106830,107796,105880,,,,,,,,
107846,108083,109468,106669,,,,,,,,
108652,108838,108826,107812,,,,,,,,
125334,153580,128752,130397,,,,,,,,
115358,114346,115529,113394,,,,,,,,
113701,111782,112632,111473,,,,,,,,
113085,113998,112163,112326,,,,,,,,
113166,113491,113456,111096,,,,,,,,
112671,113303,113933,113464,,,,,,,,
126011,152153,129960,128280,,,,,,,,
117876,113062,117562,113690,,,,,,,,
112779,111010,112656,112771,,,,,,,,
112927,112562,113021,112515,,,,,,,,
112445,110756,112531,114612,,,,,,,,
113844,113185,112207,113134,,,,,,,,
124515,150763,130116,128420,,,,,,,,
115453,113936,116938,114613,,,,,,,,
114469,110508,114447,112272,,,,,,,,
113903,113285,113097,113567,,,,,,,,
112029,113533,113710,112185,,,,,,,,
113166,111651,113127,112559,,,,,,,,
125154,152976,128611,128598,,,,,,,,
116115,114945,114596,111897,,,,,,,,
115106,112108,114016,114211,,,,,,,,
