86129,137084,43944,42762,,,,17516431,10408454,11681861,4206660,
3028,910,2381,894,,,,,,,,
3728,841,2864,832,,,,,,,,
4278,795,4185,800,,,,,,,,
5255,809,5087,855,,,,,,,,
6738,751,6305,753,,,,,,,,
7971,699,7355,718,,,,,,,,
9269,705,9299,745,,,,,,,,
11097,619,10256,595,,,,,,,,
11306,596,11743,618,,,,,,,,
12060,558,11902,615,,,,,,,,
13436,550,13390,522,,,,,,,,
13109,501,14073,457,,,,,,,,
87416,139148,43898,41333,,,,,,,,
95309,131801,42401,42574,,,,,,,,
101912,126048,44290,41775,,,,,,,,
107537,123960,43142,41684,,,,,,,,
106050,115972,43277,44120,,,,,,,,
100442,111321,41820,43114,,,,,,,,
99714,109213,43124,42942,,,,,,,,
94809,106745,43849,44918,,,,,,,,
94089,100449,43771,42709,,,,,,,,
87329,95576,44112,45449,,,,,,,,
85363,90813,42541,43652,,,,,,,,
79850,86889,44256,43567,,,,,,,,
78280,81637,43173,40865,,,,,,,,
73125,75806,42332,42574,,,,,,,,
69792,69590,41996,41781,,,,,,,,
63945,64581,43743,44087,,,,,,,,
59659,62113,43386,41289,,,,,,,,
55891,57137,45213,41360,,,,,,,,
50257,51994,40269,42081,,,,,,,,
45273,48137,43874,41503,,,,,,,,
57726,139350,26501,25646,,,,,,,,
74051,131398,28457,27355,,,,,,,,
83794,129579,26956,27202,,,,,,,,
87203,123186,28820,28748,,,,,,,,
91040,118228,30916,29418,,,,,,,,
92651,113667,32289,32622,,,,,,,,
90505,108332,34128,32323,,,,,,,,
88829,107299,34420,33152,,,,,,,,
88069,98226,36009,35190,,,,,,,,
83321,93685,39027,36621,,,,,,,,
80311,89227,38268,39376,,,,,,,,
77447,84222,40423,40585,,,,,,,,
76373,80868,42628,42421,,,,,,,,
71091,76362,45609,44536,,,,,,,,
65991,70593,48092,47999,,,,,,,,
61456,66841,50459,49072,,,,,,,,
57786,62002,46784,48013,,,,,,,,
54192,57080,47164,47239,,,,,,,,
50158,52977,43234,43001,,,,,,,,
44240,47034,38569,42052,,,,,,,,
42105,136403,21724,18992,,,,,,,,
54885,129200,22477,19192,,,,,,,,
64869,128082,23866,20609,,,,,,,,
71092,121801,24014,22199,,,,,,,,
80364,116363,25833,22232,,,,,,,,
81942,114732,27866,24533,,,,,,,,
84616,108209,30634,27255,,,,,,,,
83010,103092,32577,27581,,,,,,,,
81499,97702,35908,29787,,,,,,,,
78135,95152,37260,31721,,,,,,,,
77187,89339,40528,33527,,,,,,,,
73958,83410,43512,39283,,,,,,,,
70474,80740,51785,46114,,,,,,,,
66781,75450,53869,47979,,,,,,,,
64791,70937,54340,48911,,,,,,,,
59308,66276,55030,48879,,,,,,,,
54947,61606,51559,49536,,,,,,,,
52907,57003,48429,46690,,,,,,,,
46839,52015,44483,42434,,,,,,,,
45982,46357,41141,39875,,,,,,,,
33056,136786,16688,15621,,,,,,,,
40950,129423,16681,15056,,,,,,,,
51533,124842,17596,15981,,,,,,,,
61367,124110,17777,16647,,,,,,,,
69809,119155,19175,17471,,,,,,,,
74645,114667,20264,18680,,,,,,,,
75835,111353,22846,20587,,,,,,,,
74711,104631,25311,22338,,,,,,,,
75555,100590,27992,25733,,,,,,,,
74155,93274,33202,26895,,,,,,,,
75020,88417,39187,33132,,,,,,,,
69108,84102,41880,36540,,,,,,,,
68982,80774,46804,45340,,,,,,,,
64331,76301,53750,48528,,,,,,,,
59011,69143,55204,50857,,,,,,,,
58418,67121,53599,53099,,,,,,,,
53620,58678,50081,49336,,,,,,,,
50827,56044,45774,46263,,,,,,,,
45898,52573,44147,42751,,,,,,,,
41398,46941,40809,40352,,,,,,,,
25691,134358,13868,11679,,,,,,,,
34027,129726,13398,11413,,,,,,,,
41014,127349,13791,11862,,,,,,,,
49983,122225,14894,12698,,,,,,,,
57094,114660,15417,13834,,,,,,,,
65980,109738,16897,14794,,,,,,,,
67637,108073,19344,16091,,,,,,,,
67825,103871,23264,18289,,,,,,,,
69027,98927,26876,21099,,,,,,,,
70096,95466,33532,24583,,,,,,,,
69408,89413,36468,29710,,,,,,,,
64878,82936,45148,38835,,,,,,,,
63473,80763,52316,45142,,,,,,,,
62952,74672,55319,47740,,,,,,,,
57354,71325,54726,51114,,,,,,,,
55918,66781,52027,51030,,,,,,,,
52147,59297,49763,49331,,,,,,,,
47993,56414,45379,44417,,,,,,,,
43684,50170,42517,43944,,,,,,,,
41328,45426,40072,39403,,,,,,,,
20500,10295,10871,10551,,,,,,,,
26020,10220,11176,10453,,,,,,,,
32357,9879,9863,10398,,,,,,,,
40062,9812,10794,10011,,,,,,,,
50492,9906,12815,10025,,,,,,,,
53702,9735,14045,9983,,,,,,,,
60152,9574,16316,9504,,,,,,,,
62285,9226,18021,9286,,,,,,,,
64011,9275,23085,9138,,,,,,,,
65079,8927,27637,8978,,,,,,,,
65808,8249,37278,8411,,,,,,,,
62410,8124,45636,8266,,,,,,,,
59319,7977,51628,7977,,,,,,,,
57775,7814,52925,8078,,,,,,,,
55427,7479,53863,7386,,,,,,,,
52150,7110,50010,7138,,,,,,,,
49177,6750,48857,6752,,,,,,,,
46028,6454,47977,6461,,,,,,,,
42192,6053,42234,5892,,,,,,,,
39717,5606,39443,5685,,,,,,,,
17013,10204,9168,1774,,,,,,,,
22668,10166,8206,1686,,,,,,,,
26741,10124,8683,1737,,,,,,,,
33016,10031,9229,1598,,,,,,,,
41808,9898,9605,1524,,,,,,,,
49363,9742,11814,1517,,,,,,,,
51672,9222,13076,1429,,,,,,,,
56728,9398,15338,1453,,,,,,,,
61257,8958,19001,1348,,,,,,,,
58212,8741,24568,1276,,,,,,,,
59221,8517,34547,1212,,,,,,,,
59627,8335,40175,1208,,,,,,,,
56762,7901,49095,1121,,,,,,,,
54996,7881,51194,1044,,,,,,,,
52414,7464,51834,971,,,,,,,,
51614,7086,49186,909,,,,,,,,
49623,6747,47889,883,,,,,,,,
44751,6411,44572,848,,,,,,,,
41695,6182,40796,741,,,,,,,,
37265,5645,37256,730,,,,,,,,
13550,10272,7417,1802,,,,,,,,
17401,10289,6647,1734,,,,,,,,
23033,9883,6800,1591,,,,,,,,
29119,9661,7296,1606,,,,,,,,
34030,9823,8184,1464,,,,,,,,
40675,9766,9968,1511,,,,,,,,
46308,9535,11893,1515,,,,,,,,
51051,8931,12970,1424,,,,,,,,
55027,8764,18376,1273,,,,,,,,
54852,8696,24075,1244,,,,,,,,
56276,8510,33685,1155,,,,,,,,
55002,8439,43454,1224,,,,,,,,
54635,8107,47303,1087,,,,,,,,
53395,7629,50443,1017,,,,,,,,
52125,7518,47514,987,,,,,,,,
48593,7188,48888,966,,,,,,,,
45460,6811,46818,833,,,,,,,,
42952,6272,43346,819,,,,,,,,
41461,5891,39818,771,,,,,,,,
37096,5651,37027,678,,,,,,,,
11255,10307,6826,1703,,,,,,,,
14873,9956,5036,1886,,,,,,,,
18158,9976,5300,1626,,,,,,,,
22946,9905,6454,1611,,,,,,,,
30459,9516,7249,1465,,,,,,,,
34824,9439,8105,1530,,,,,,,,
40215,9281,9951,1426,,,,,,,,
45350,9361,11839,1380,,,,,,,,
48079,8856,14650,1299,,,,,,,,
49981,8726,19956,1275,,,,,,,,
51901,8543,32591,1262,,,,,,,,
50155,8060,39584,1207,,,,,,,,
51037,7866,45745,1143,,,,,,,,
50295,7733,45442,1073,,,,,,,,
47554,7516,47859,1025,,,,,,,,
46708,7247,45186,1000,,,,,,,,
44386,6691,43948,879,,,,,,,,
41487,6383,41590,771,,,,,,,,
39267,6077,39232,697,,,,,,,,
36997,5589,37435,720,,,,,,,,
9459,10349,4944,1628,,,,,,,,
12364,10202,4894,1548,,,,,,,,
14848,10127,4853,1469,,,,,,,,
19089,9740,5694,1438,,,,,,,,
24567,9768,5974,1381,,,,,,,,
27254,9538,7520,1364,,,,,,,,
35247,9496,8745,1247,,,,,,,,
40649,9187,10466,1288,,,,,,,,
44716,9145,13761,1212,,,,,,,,
46349,8901,20295,1106,,,,,,,,
48482,8473,30979,1067,,,,,,,,
49599,8318,39617,1055,,,,,,,,
48068,7896,45419,1046,,,,,,,,
48211,7786,46128,965,,,,,,,,
47048,7336,45146,1013,,,,,,,,
44571,7343,44378,869,,,,,,,,
42906,6765,43171,743,,,,,,,,
40094,6282,39692,758,,,,,,,,
37964,5976,38005,750,,,,,,,,
35908,5622,34644,694,,,,,,,,
7760,1697,3871,1612,,,,,,,,
9875,1711,3761,1445,,,,,,,,
13028,1529,3873,1555,,,,,,,,
15531,1514,4596,1485,,,,,,,,
20832,1517,5384,1386,,,,,,,,
26007,1407,6736,1334,,,,,,,,
29937,1440,7555,1386,,,,,,,,
33937,1318,10021,1221,,,,,,,,
40648,1373,13249,1277,,,,,,,,
41604,1188,16352,1235,,,,,,,,
44322,1217,29089,1151,,,,,,,,
45353,1054,35277,1111,,,,,,,,
45272,1050,42853,1018,,,,,,,,
45708,974,43173,1014,,,,,,,,
44778,962,43652,964,,,,,,,,
42726,984,42243,932,,,,,,,,
40758,828,40287,870,,,,,,,,
39226,809,39454,801,,,,,,,,
35034,785,38150,711,,,,,,,,
33709,712,32438,669,,,,,,,,
6934,1710,2974,1579,,,,,,,,
8402,1530,3185,1574,,,,,,,,
11553,1507,3495,1456,,,,,,,,
14367,1505,3875,1472,,,,,,,,
16439,1513,4236,1363,,,,,,,,
21698,1392,5796,1409,,,,,,,,
23182,1420,6334,1374,,,,,,,,
30073,1353,8710,1289,,,,,,,,
34986,1338,10761,1263,,,,,,,,
37146,1289,14785,1138,,,,,,,,
40435,1179,27158,1137,,,,,,,,
41513,1109,34352,1142,,,,,,,,
43016,961,38268,974,,,,,,,,
43330,1005,40822,1041,,,,,,,,
42226,948,39936,921,,,,,,,,
41081,858,39627,840,,,,,,,,
39096,933,39559,815,,,,,,,,
37813,772,37360,754,,,,,,,,
34886,774,35587,739,,,,,,,,
33141,758,34051,732,,,,,,,,
5650,1642,2814,1572,,,,,,,,
7073,1613,2598,1591,,,,,,,,
8794,1586,3138,1490,,,,,,,,
11585,1585,3739,1469,,,,,,,,
14919,1423,4112,1434,,,,,,,,
19609,1393,5096,1283,,,,,,,,
22873,1366,6227,1305,,,,,,,,
26212,1254,8021,1235,,,,,,,,
31196,1273,10414,1285,,,,,,,,
35601,1288,17401,1213,,,,,,,,
37190,1198,23652,1175,,,,,,,,
37845,1107,31164,1117,,,,,,,,
39839,1052,35203,997,,,,,,,,
41274,1030,38791,971,,,,,,,,
40578,891,39074,1020,,,,,,,,
40377,913,39653,883,,,,,,,,
38282,927,37502,806,,,,,,,,
36450,819,36081,732,,,,,,,,
34120,750,35793,705,,,,,,,,
32629,740,32682,652,,,,,,,,
4395,1679,2056,1492,,,,,,,,
6178,1588,2301,1449,,,,,,,,
7970,1503,2666,1324,,,,,,,,
9655,1510,2946,1267,,,,,,,,
12338,1452,3397,1331,,,,,,,,
15165,1341,4393,1221,,,,,,,,
19822,1351,5727,1186,,,,,,,,
23527,1354,6627,1060,,,,,,,,
25951,1231,8825,1095,,,,,,,,
30085,1176,13911,1097,,,,,,,,
33503,1175,20263,934,,,,,,,,
35819,1083,31101,974,,,,,,,,
37126,1076,35602,911,,,,,,,,
37560,1036,34362,876,,,,,,,,
38231,940,36020,841,,,,,,,,
39052,883,36527,778,,,,,,,,
35307,881,35686,761,,,,,,,,
33730,878,35086,685,,,,,,,,
32559,836,33040,611,,,,,,,,
30735,624,30366,561,,,,,,,,
4097,1609,2002,1467,,,,,,,,
5009,1616,2248,1330,,,,,,,,
6671,1415,2119,1413,,,,,,,,
8262,1495,2938,1257,,,,,,,,
10160,1467,3065,1288,,,,,,,,
12876,1361,4118,1182,,,,,,,,
17223,1372,4927,1191,,,,,,,,
20613,1284,6272,1096,,,,,,,,
24030,1341,9004,1093,,,,,,,,
27095,1223,12760,1097,,,,,,,,
31182,1194,19630,939,,,,,,,,
31402,983,26379,919,,,,,,,,
34913,1090,31640,917,,,,,,,,
34440,1011,34956,866,,,,,,,,
35839,982,35090,792,,,,,,,,
34580,905,34843,732,,,,,,,,
34983,862,33125,749,,,,,,,,
34103,792,33061,629,,,,,,,,
31592,702,31388,642,,,,,,,,
29947,699,30593,583,,,,,,,,
3368,1307,1677,1385,,,,,,,,
4435,1367,1752,1406,,,,,,,,
5547,1389,2032,1401,,,,,,,,
7297,1201,2327,1353,,,,,,,,
8719,1200,2552,1297,,,,,,,,
10300,1182,3514,1158,,,,,,,,
14222,1064,4325,1144,,,,,,,,
16770,1105,5632,1141,,,,,,,,
19983,1022,6674,1108,,,,,,,,
23972,993,12898,1073,,,,,,,,
28871,942,18844,1022,,,,,,,,
29755,893,25705,972,,,,,,,,
30929,830,28773,928,,,,,,,,
34018,822,33426,873,,,,,,,,
32802,762,33388,798,,,,,,,,
34541,690,33784,757,,,,,,,,
32733,700,32275,743,,,,,,,,
31828,648,31369,679,,,,,,,,
31286,623,30076,684,,,,,,,,
27947,567,27657,594,,,,,,,,
3059,1375,1515,1494,,,,,,,,
3773,1340,1572,1245,,,,,,,,
4811,1226,1763,1308,,,,,,,,
5936,1215,1927,1252,,,,,,,,
7914,1147,2340,1172,,,,,,,,
9361,1152,2950,1138,,,,,,,,
11550,1056,3612,1119,,,,,,,,
16583,1051,4468,1073,,,,,,,,
17921,980,7355,1043,,,,,,,,
21866,1027,10550,993,,,,,,,,
24057,962,15703,930,,,,,,,,
26735,795,22635,926,,,,,,,,
28309,816,26807,906,,,,,,,,
30710,787,29510,828,,,,,,,,
32288,895,30523,741,,,,,,,,
32249,749,31901,744,,,,,,,,
30861,691,30361,678,,,,,,,,
30591,637,30261,653,,,,,,,,
28623,607,28945,645,,,,,,,,
27521,496,27842,605,,,,,,,,
2701,1282,1277,1367,,,,,,,,
2921,1315,1308,1306,,,,,,,,
4338,1153,1502,1346,,,,,,,,
4696,1174,1750,1248,,,,,,,,
6362,1108,2147,1181,,,,,,,,
9012,1122,2512,1195,,,,,,,,
10543,1048,3656,1176,,,,,,,,
12717,1004,4364,1079,,,,,,,,
16439,1052,6448,1004,,,,,,,,
18524,1035,9582,996,,,,,,,,
22262,969,14634,979,,,,,,,,
24468,885,21696,889,,,,,,,,
25792,852,25491,834,,,,,,,,
28147,828,28022,787,,,,,,,,
29480,680,29157,781,,,,,,,,
30422,723,29413,770,,,,,,,,
28867,709,28694,752,,,,,,,,
28214,643,28139,692,,,,,,,,
28009,628,27995,612,,,,,,,,
26878,575,26345,591,,,,,,,,
2318,1288,1118,1406,,,,,,,,
2603,1347,1187,1368,,,,,,,,
3696,1206,1414,1233,,,,,,,,
4457,1171,1526,1172,,,,,,,,
5478,1252,1912,1157,,,,,,,,
7469,1140,2144,1146,,,,,,,,
9093,1047,2918,1145,,,,,,,,
11743,1129,3994,1093,,,,,,,,
14479,1058,5868,1013,,,,,,,,
17023,1007,9337,1073,,,,,,,,
19954,935,13445,915,,,,,,,,
21435,914,16910,946,,,,,,,,
23972,942,23328,854,,,,,,,,
24759,744,25656,818,,,,,,,,
27219,763,26927,800,,,,,,,,
27825,726,28159,754,,,,,,,,
27820,679,27787,682,,,,,,,,
26877,652,26732,646,,,,,,,,
25450,662,27051,629,,,,,,,,
25382,553,25270,575,,,,,,,,
1811,1341,1185,1256,,,,,,,,
2280,1264,1204,1203,,,,,,,,
2970,1257,1391,1155,,,,,,,,
4165,1175,1520,1162,,,,,,,,
4740,1198,1793,1109,,,,,,,,
5745,1100,2194,1131,,,,,,,,
7859,1109,2420,1059,,,,,,,,
9266,1039,3718,1004,,,,,,,,
12625,1000,5800,951,,,,,,,,
13958,937,8206,959,,,,,,,,
17255,906,13090,889,,,,,,,,
20108,878,17362,852,,,,,,,,
22030,841,19966,865,,,,,,,,
23631,888,24400,831,,,,,,,,
25598,751,25873,783,,,,,,,,
25799,730,25665,736,,,,,,,,
24941,692,25657,655,,,,,,,,
26534,642,26200,650,,,,,,,,
24889,628,24740,578,,,,,,,,
23530,559,23969,518,,,,,,,,
1687,1186,1036,1264,,,,,,,,
2030,1114,1073,1278,,,,,,,,
2426,1141,1059,1268,,,,,,,,
3298,1103,1530,1237,,,,,,,,
3944,942,1714,1146,,,,,,,,
5523,992,2010,1132,,,,,,,,
6669,950,2572,1130,,,,,,,,
7860,919,2909,991,,,,,,,,
10419,939,5580,1007,,,,,,,,
13464,919,7292,948,,,,,,,,
15750,878,11612,891,,,,,,,,
18281,797,14725,908,,,,,,,,
20083,765,18178,791,,,,,,,,
20594,733,21230,801,,,,,,,,
22698,770,23406,788,,,,,,,,
24060,643,24350,724,,,,,,,,
24800,619,24706,617,,,,,,,,
23727,583,25276,686,,,,,,,,
23504,556,23391,631,,,,,,,,
22912,492,23320,529,,,,,,,,
1579,1116,1017,1252,,,,,,,,
1842,1100,1022,1325,,,,,,,,
2174,1122,1349,1252,,,,,,,,
2627,1129,1218,1260,,,,,,,,
3611,1076,1284,1168,,,,,,,,
4371,1021,1650,1143,,,,,,,,
5342,975,2296,1016,,,,,,,,
7467,939,3006,1121,,,,,,,,
9297,964,4295,971,,,,,,,,
10693,863,9139,919,,,,,,,,
13022,861,9665,907,,,,,,,,
16048,813,15182,832,,,,,,,,
17961,763,17871,860,,,,,,,,
18509,744,17940,714,,,,,,,,
20623,710,20670,719,,,,,,,,
22327,634,21799,676,,,,,,,,
23324,557,23408,682,,,,,,,,
22078,611,23116,634,,,,,,,,
23261,598,22965,590,,,,,,,,
22137,525,21833,519,,,,,,,,
1284,1168,972,1279,,,,,,,,
1538,1169,1132,1181,,,,,,,,
2033,1059,948,1214,,,,,,,,
2350,1039,1108,1237,,,,,,,,
2780,1064,1237,1214,,,,,,,,
3642,1006,1596,1093,,,,,,,,
4994,1024,2035,1040,,,,,,,,
6397,998,2821,1054,,,,,,,,
7594,956,3985,978,,,,,,,,
10026,956,6329,982,,,,,,,,
11608,826,9926,963,,,,,,,,
13910,800,12674,924,,,,,,,,
16343,767,14043,800,,,,,,,,
17609,665,17397,731,,,,,,,,
19608,764,19337,773,,,,,,,,
21014,622,20950,701,,,,,,,,
20910,569,20921,690,,,,,,,,
21397,574,21113,599,,,,,,,,
21139,546,21559,658,,,,,,,,
20920,544,20558,489,,,,,,,,
1302,1197,914,1264,,,,,,,,
1384,1198,882,1213,,,,,,,,
1608,1106,883,1174,,,,,,,,
2218,1129,1003,1167,,,,,,,,
2945,1064,1340,1098,,,,,,,,
3265,984,1696,1008,,,,,,,,
4336,983,1749,1001,,,,,,,,
5624,979,2835,1057,,,,,,,,
6307,861,3939,958,,,,,,,,
8053,798,6912,913,,,,,,,,
9045,826,9147,897,,,,,,,,
12372,837,11680,847,,,,,,,,
14088,833,14225,813,,,,,,,,
16184,716,16664,780,,,,,,,,
18166,657,16566,667,,,,,,,,
18044,665,19098,723,,,,,,,,
19398,650,20519,695,,,,,,,,
19729,592,20183,634,,,,,,,,
19896,521,20526,586,,,,,,,,
19670,496,18933,534,,,,,,,,
1290,1235,835,1232,,,,,,,,
1244,1273,797,1222,,,,,,,,
1562,1160,1030,1141,,,,,,,,
1911,1150,1063,1128,,,,,,,,
2349,1018,1055,1074,,,,,,,,
2787,1057,1309,1073,,,,,,,,
3611,1044,2018,1008,,,,,,,,
4636,952,2708,1028,,,,,,,,
5725,929,4083,921,,,,,,,,
7187,975,5691,919,,,,,,,,
9736,816,7719,836,,,,,,,,
10546,776,9584,813,,,,,,,,
12800,757,12715,826,,,,,,,,
14819,766,12955,768,,,,,,,,
15834,667,16282,706,,,,,,,,
17257,670,16344,599,,,,,,,,
18111,622,18692,715,,,,,,,,
19716,588,18965,546,,,,,,,,
18589,514,18393,519,,,,,,,,
18903,500,18530,578,,,,,,,,
1079,1123,886,1184,,,,,,,,
1282,1157,758,1213,,,,,,,,
1257,1045,890,1139,,,,,,,,
1559,1103,924,1087,,,,,,,,
2062,998,1067,1064,,,,,,,,
2651,985,1209,1046,,,,,,,,
3349,1015,1643,1008,,,,,,,,
4178,922,2490,987,,,,,,,,
5191,887,4197,896,,,,,,,,
6380,904,4626,831,,,,,,,,
7450,822,6837,852,,,,,,,,
8879,772,8907,915,,,,,,,,
11585,772,11714,805,,,,,,,,
13106,656,12579,785,,,,,,,,
14698,690,13861,729,,,,,,,,
15107,611,15753,720,,,,,,,,
16375,642,16748,668,,,,,,,,
17635,546,18262,592,,,,,,,,
17137,556,17697,594,,,,,,,,
17873,418,18403,498,,,,,,,,
1033,1054,927,1153,,,,,,,,
1034,1100,857,1240,,,,,,,,
1218,1078,809,1109,,,,,,,,
1328,1120,930,1033,,,,,,,,
1806,1042,994,1050,,,,,,,,
2259,1001,1304,993,,,,,,,,
2724,980,1646,1072,,,,,,,,
3119,891,2130,941,,,,,,,,
4987,903,3224,959,,,,,,,,
5500,884,4114,913,,,,,,,,
6692,827,5723,813,,,,,,,,
8552,777,8301,793,,,,,,,,
9780,729,9942,774,,,,,,,,
10789,683,11282,788,,,,,,,,
13641,662,12720,645,,,,,,,,
14565,621,15094,735,,,,,,,,
15056,530,15066,601,,,,,,,,
16131,536,15782,564,,,,,,,,
16418,469,16576,576,,,,,,,,
16098,538,16191,458,,,,,,,,
975,1117,790,1241,,,,,,,,
1034,1127,941,1167,,,,,,,,
1058,1052,825,1051,,,,,,,,
1321,1094,940,1101,,,,,,,,
1445,1039,939,1040,,,,,,,,
1936,1003,1028,1047,,,,,,,,
2483,938,1741,953,,,,,,,,
2939,894,1884,942,,,,,,,,
3902,957,3126,951,,,,,,,,
4690,775,4223,873,,,,,,,,
5862,784,5601,783,,,,,,,,
7037,789,7575,808,,,,,,,,
8982,784,8600,766,,,,,,,,
10077,704,10643,728,,,,,,,,
11417,733,11824,771,,,,,,,,
13722,571,13152,706,,,,,,,,
14490,568,13344,613,,,,,,,,
15370,579,15172,544,,,,,,,,
15379,575,15708,545,,,,,,,,
15631,481,15457,520,,,,,,,,
904,1090,838,1186,,,,,,,,
911,1084,806,1243,,,,,,,,
986,1073,912,1144,,,,,,,,
1326,1033,853,1051,,,,,,,,
1393,1030,913,1076,,,,,,,,
1942,1009,1111,977,,,,,,,,
2306,902,1379,946,,,,,,,,
2659,907,2027,986,,,,,,,,
3514,923,2776,912,,,,,,,,
3835,922,3424,835,,,,,,,,
5116,853,4774,769,,,,,,,,
6470,797,6245,849,,,,,,,,
7473,709,7646,710,,,,,,,,
8861,687,8827,767,,,,,,,,
10403,662,10131,666,,,,,,,,
13073,607,11256,683,,,,,,,,
12670,624,13198,547,,,,,,,,
13678,577,13554,527,,,,,,,,
14748,514,14713,545,,,,,,,,
14194,519,14677,511,,,,,,,,
852,1118,788,1199,,,,,,,,
816,1093,787,1125,,,,,,,,
969,1076,770,1163,,,,,,,,
1070,1127,796,1029,,,,,,,,
1332,1025,794,1031,,,,,,,,
1573,945,1041,1023,,,,,,,,
1855,936,1453,957,,,,,,,,
2255,960,1655,907,,,,,,,,
2859,930,2674,1007,,,,,,,,
3693,835,3315,908,,,,,,,,
4196,791,4495,866,,,,,,,,
